signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh,C,pValue,FDR,Tissue.lung.stat,Tissue.lung.pValue,Tissue.lung.FDR,Tissue.tumor.stat,Tissue.tumor.pValue,Tissue.tumor.FDR,Subtype.LM-H.stat,Subtype.LM-H.pValue,Subtype.LM-H.FDR,Subtype.LM-L.stat,Subtype.LM-L.pValue,Subtype.LM-L.FDR,Subtype.p-H.stat,Subtype.p-H.pValue,Subtype.p-H.FDR,Subtype.p-L.stat,Subtype.p-L.pValue,Subtype.p-L.FDR,VISION_Clusters.Cluster 1.stat,VISION_Clusters.Cluster 1.pValue,VISION_Clusters.Cluster 1.FDR,VISION_Clusters.Cluster 10.stat,VISION_Clusters.Cluster 10.pValue,VISION_Clusters.Cluster 10.FDR,VISION_Clusters.Cluster 11.stat,VISION_Clusters.Cluster 11.pValue,VISION_Clusters.Cluster 11.FDR,VISION_Clusters.Cluster 12.stat,VISION_Clusters.Cluster 12.pValue,VISION_Clusters.Cluster 12.FDR,VISION_Clusters.Cluster 13.stat,VISION_Clusters.Cluster 13.pValue,VISION_Clusters.Cluster 13.FDR,VISION_Clusters.Cluster 2.stat,VISION_Clusters.Cluster 2.pValue,VISION_Clusters.Cluster 2.FDR,VISION_Clusters.Cluster 3.stat,VISION_Clusters.Cluster 3.pValue,VISION_Clusters.Cluster 3.FDR,VISION_Clusters.Cluster 4.stat,VISION_Clusters.Cluster 4.pValue,VISION_Clusters.Cluster 4.FDR,VISION_Clusters.Cluster 5.stat,VISION_Clusters.Cluster 5.pValue,VISION_Clusters.Cluster 5.FDR,VISION_Clusters.Cluster 6.stat,VISION_Clusters.Cluster 6.pValue,VISION_Clusters.Cluster 6.FDR,VISION_Clusters.Cluster 7.stat,VISION_Clusters.Cluster 7.pValue,VISION_Clusters.Cluster 7.FDR,VISION_Clusters.Cluster 8.stat,VISION_Clusters.Cluster 8.pValue,VISION_Clusters.Cluster 8.FDR,VISION_Clusters.Cluster 9.stat,VISION_Clusters.Cluster 9.pValue,VISION_Clusters.Cluster 9.FDR
HCC_MK_LM-H_vs_LM-L_FC_1,8.09085272163878e-05,1.18883543202085,1.4130289299535,1.67950138690897,1090,890,0.98894162940242,2.13258840855872,1.52827988018881,1.78035713440642,0.597296067443185,1.52658066091697,0.910052954607106,1.67815692222368,1.11606293006578,1.00134830997765,0.809799959993596,2.67569389565688e-13,0.0533577622881167,0.00594405489271978,0.0118548913784221,0.0370864014809211,0.679043849073028,0.478077020954492,0.502174166692304,0.993380470935281,0.440432823755065,0.0169943352215928,0.0243831766222853,0.690051904854157,1.09222902885909e-82,7.09948868758408e-82,0.309948095145843,1.09222902885909e-82,7.09948868758408e-82,0.858813186926011,7.29211094118693e-110,8.64329620381863e-109,0.583737795195465,4.81981087460501e-12,1.59211785448018e-11,0.593280542525078,2.39503655462696e-28,7.66031532948147e-28,0.351068692289623,1.38935851786385e-107,6.22123869665701e-107,0.39701207765211,7.36971678952377e-34,9.7376913645183e-34,0.591100905742265,3.22368756021611e-28,6.59465018663498e-28,0.50678807128101,0.641765280685914,0.656424893696506,0.70293544738523,6.9303159684727e-58,1.83744561532533e-57,0.369924648201817,1.89892199783695e-50,5.66863381576512e-50,0.618696871190324,2.51808967770434e-61,4.22829225047853e-61,0.91118766365092,5.26014916718027e-185,8.83266714322353e-184,0.578717637888556,1.40201862171029e-09,2.01790537339016e-09,0.299084170163135,3.90742928046601e-168,1.54381764708608e-167,0.510124120670996,0.396427117227294,0.429462710329569,0.595142662553872,1.81577641523241e-12,2.93878672826771e-12,0.564967657046284,3.12662978906793e-09,4.45240920492712e-09,0.304355250301196,2.22226925507814e-71,1.59924019606516e-70
HCC_MK_LM-H_vs_LM-L_UP_FC_1,1.36060319107242e-18,1.79611981938609,2.1353673705953,2.53869132681896,1315,665,1.13768933929803,2.08249902212539,1.23845081263777,1.63603806758435,0.61952284009509,1.48923291352098,0.825866892099851,1.68762880231119,1.09760537291206,0.971356277002893,0.0128707890791366,1.6435589838637e-12,0.345163093952271,0.0187363650000064,0.01961798516784,0.0444146034834781,0.401945762327911,0.473211255519721,0.569786113711871,0.858217864840718,0.31045491139761,0.157614128623792,0.17382123696557,0.557584958072777,5.32466895855436e-09,7.97710628363349e-09,0.442415041927223,5.32466895855436e-09,7.97710628363349e-09,0.70616250596769,1.7403012278957e-37,4.52478319252881e-37,0.470262599358987,0.0141202438984824,0.0203959078533635,0.453767612488457,4.43129616137059e-08,7.83251032031732e-08,0.502569523499756,0.703845620575919,0.712687902241445,0.416373357145932,6.90869171445713e-23,8.61982278924527e-23,0.361845766020775,1.21118542607896e-62,3.66998290759265e-62,0.492424524658208,0.603621989410734,0.620560361562566,0.367427907922866,1.09943377820223e-25,1.86950131905273e-25,0.383625799923041,9.88527038270018e-41,2.57017029950205e-40,0.756973116406448,3.13158498434569e-280,1.57753593586414e-279,0.752343063982295,6.83975741148877e-71,1.9275679977832e-70,0.521201073049042,0.102920052052934,0.112099408046844,0.413906158961792,2.33914298501381e-32,3.57073720818396e-32,0.560922844516595,3.3419381016807e-07,6.70050276108121e-07,0.561869207374202,4.58079956698005e-06,5.9937085243278e-06,0.559941576780218,4.59144162372988e-08,6.27237618428183e-08,0.449744101771129,4.45475951643818e-06,6.36619888342051e-06
HCC_MK_LM-H_vs_p-L_DOWN_FC_1,5.30790662938112e-06,1.52813250693199,2.13507591842379,2.98308501177382,265,1715,1.01542111066703,2.1412210308251,1.47156869528506,1.73954690766532,0.591755422327654,1.47938169429725,0.890556294170723,1.65536309032334,1.11142433280234,0.991619387687523,0.762163696697829,2.26364390868864e-13,0.0859470126133641,0.0092995185347782,0.0108325771749682,0.0614284979293185,0.613452095610003,0.490254441371531,0.519613614514705,0.959028201445473,0.707130443084168,0.000333222259246918,0.000608307869008203,0.709885327738353,1.99534888544825e-100,1.96128195325767e-99,0.290114672261647,1.99534888544825e-100,1.96128195325767e-99,0.868276274518863,1.24846911645914e-115,2.09638772472097e-114,0.608301785670996,3.96190382055794e-19,1.83522671228144e-18,0.644312174604092,1.989646396897e-65,1.19675745962611e-64,0.30908661751685,1.69104355861596e-175,1.36298110824446e-174,0.192154729432481,7.77030290830636e-288,2.52534844519957e-287,0.526613601093069,0.00129114969611371,0.001601025623181,0.688094118043256,5.02277805167023e-38,1.11218656858412e-37,0.906590608499635,1.52747003600497e-226,1.02595070751667e-224,0.424239336433902,3.32656809298612e-18,6.03877000663696e-18,0.52506893006698,0.000483716307339359,0.000552231365036152,0.923212107486123,7.34071782713244e-196,2.11307806023884e-194,0.47184365765692,0.0303200265294049,0.0338475642419672,0.235957919385844,7.42194000568353e-289,6.95591121462899e-288,0.45924338248557,0.000640435314295006,0.000992674737157258,0.7313884644767,7.37233326317406e-66,4.95175050843191e-65,0.799489022702124,3.030175457554e-164,3.39211308165073e-163,0.566379502528151,1.35086041546612e-09,2.14329428123167e-09
HCC_MK_LM-H_vs_p-L_FC_1,7.54767135390539e-16,1.7504875136385,2.10709460850326,2.53634924819029,912,1068,1.1028982052955,2.11201176281195,1.23453142198901,1.61801760461331,0.594331985611397,1.38474344018099,0.808566574052576,1.60159631841917,1.08798960122073,0.954308724011665,0.086852416876889,5.44899911464334e-13,0.384445629662519,0.0241093222968428,0.0109967687574657,0.111510149237543,0.365471246484331,0.518833992587735,0.607956569996537,0.77605517080576,0.664148187017188,0.000333222259246918,0.000608307869008203,0.690076927126385,1.04001039440121e-82,6.87088834333915e-82,0.309923072873615,1.04001039440121e-82,6.87088834333915e-82,0.842911411249544,1.64490750722749e-100,1.25075042530694e-99,0.592768853366407,1.91652646221239e-14,7.21831929225788e-14,0.604699735255698,2.82361456708546e-35,1.02515015363553e-34,0.343745956885492,3.16944170329645e-118,1.52057738860532e-117,0.146382976842875,0,0,0.51337906002223,0.105726200834458,0.118354608156352,0.569818703424818,1.70807717478797e-06,2.09864360194986e-06,0.693648425423395,7.18018145161865e-53,1.81988246855492e-52,0.468723110334119,0.000328679063124842,0.000413930195122848,0.699374287049107,1.59926270249032e-169,3.83632660180714e-169,0.89313868062095,2.68604608199596e-169,2.35320993705299e-168,0.441043875207504,5.75711902935274e-06,7.43627874624729e-06,0.238524773939827,2.61498466554908e-283,2.29095395699191e-282,0.415533544146825,1.4929068902086e-12,4.03786226009441e-12,0.716388536546694,7.94354192975374e-58,4.3260099968794e-57,0.736554361507819,3.22887185328457e-103,1.75842615793741e-102,0.559861449726315,4.60167158650862e-08,7.02452139910218e-08
HCC_MK_LM-H_vs_p-L_UP_FC_1,2.22002658024244e-20,1.88745827407766,2.25240829317646,2.68792332463575,1095,885,1.15271665694151,2.05087036872639,1.16213728248974,1.62442439078752,0.621654396509196,1.44701858405442,0.783709111563114,1.64147459566614,1.08350187184304,0.951855754213052,0.017837257698371,7.19943683821301e-12,0.529780657823552,0.0209539335361894,0.0206029495508773,0.0631285164842939,0.297155087002677,0.497011212642913,0.625206859950714,0.762801068531327,0.563144886041323,0.000333222259246918,0.000608307869008203,0.647342350782807,1.97048901931061e-50,7.15411779083043e-50,0.352657649217193,1.97048901931061e-50,7.15411779083043e-50,0.777355119892813,2.08876420436234e-66,8.76845806622941e-66,0.565385496973849,6.80712707602177e-08,1.65257362146794e-07,0.552840940401451,3.97450880146476e-10,7.48470582705747e-10,0.397007327298025,2.01401904811486e-52,5.48411943506952e-52,0.208364161126217,1.52444079405341e-258,4.3882117143109e-258,0.511805920177929,0.153438391818625,0.169412799733988,0.460658316942237,0.00700967966686355,0.0077607167740275,0.431561342674125,6.34762046413564e-08,8.01909419136885e-08,0.523897518075404,0.0060659874559283,0.00716889426609709,0.761373180412574,7.79464263588791e-290,4.24492024630112e-289,0.80361194219621,8.95420089489666e-102,3.83887549004612e-101,0.434052681661839,3.91783961702712e-07,5.2805664403409e-07,0.314666240721173,2.27532790900405e-143,7.90480299421235e-143,0.405954212887807,3.33891939043218e-15,1.04308877080943e-14,0.637561980195166,2.1914719275551e-24,5.16469699885792e-24,0.632786572645513,9.38993684149407e-34,2.03448631565705e-33,0.535032443816228,0.00137966889623796,0.00174844831818836
HCC_MK_p-H_vs_p-L_DOWN_FC_1,0.0297296202666601,0.407971215057155,0.625364234904167,0.958598086981419,58,1922,0.976760812654332,2.11952235482298,1.52742951116711,1.78605909014826,0.603306248995041,1.54875652898005,0.919974926037225,1.71299653847999,1.11772805650437,1.00285701106171,0.608913125275048,6.67065327766025e-13,0.0466620981375991,0.00531455528425891,0.014131831839513,0.0319011242473149,0.714757223351623,0.461595376183406,0.496410892689611,0.985966535470956,0.5189768236223,0.00799733422192603,0.0125213736540375,0.68574432069006,4.56520914550628e-79,2.70555777299857e-78,0.31425567930994,4.56520914550628e-79,2.70555777299857e-78,0.884653411978501,5.79971271611089e-126,4.67456844918538e-124,0.562626373918296,2.36003696306369e-07,5.52962148903875e-07,0.580642020278224,1.34840253798821e-21,3.69664097149148e-21,0.361182306066027,1.00960161438718e-93,3.87494714855272e-93,0.49473154801566,0.534933271753051,0.540296011319497,0.59454596162518,2.89768230940294e-30,6.08211443067388e-30,0.613929748234866,5.78800414145194e-15,8.3604504265417e-15,0.822759670386467,1.61562866134373e-143,1.30219670104305e-142,0.248221326862268,8.38338504934887e-184,9.93677698496351e-183,0.583881498045425,1.68310686674172e-31,2.49372083565042e-31,0.932778261197796,1.01574567076693e-204,8.18691010638149e-203,0.479542642504405,0.115568448216726,0.125199152234787,0.275881897102291,1.05382036158013e-208,5.51544942489338e-208,0.534908093208875,0.00345569046605701,0.0049384512688687,0.650306297476109,8.53717168741978e-29,2.26347380923038e-28,0.673740365233096,1.53481341032786e-56,4.3253832472876e-56,0.203501939988426,2.00545088102057e-161,6.21689773116378e-160
HCC_MK_p-H_vs_p-L_FC_1,6.37623749827869e-05,1.20128907705761,1.43562522742186,1.71567346525636,1362,618,1.0446631106264,2.14877886044338,1.41771850465235,1.71133759130536,0.587647556754619,1.44821720971235,0.849831745696623,1.58280739927938,1.10563311603396,0.986397170975984,0.37140153458053,1.52562425172921e-13,0.116105350878741,0.0105186733144374,0.00959902314774966,0.068853520467408,0.488974821487922,0.530647255227597,0.540346050048893,0.932967320092758,0.495346566434549,0.0129956681106298,0.0194255805556104,0.701531353436419,9.65908619688252e-93,8.28215263264608e-92,0.298468646563581,9.65908619688252e-93,8.28215263264608e-92,0.891687072315566,1.54208145359846e-130,2.07152941933393e-128,0.582460936859239,1.00764194783893e-11,3.15997809606472e-11,0.600299819164422,1.63584812593423e-32,5.73258082392605e-32,0.34118628141884,4.58266095194428e-122,2.28001526374512e-121,0.463104584695102,1.39028366567614e-05,1.53924262985572e-05,0.599050732982268,4.71444224810312e-33,1.02146248708901e-32,0.664826864770035,1.35996026268514e-29,2.54913481796332e-29,0.818781101123222,4.73628315646119e-140,3.60136247557332e-139,0.215334093929418,2.25901620758928e-234,3.25136975592315e-233,0.545515427905242,2.36132466034302e-10,2.91906085312343e-10,0.94073085160065,3.10247395410752e-212,4.1676566783511e-210,0.552646155311401,5.12763217154305e-05,6.45761176603703e-05,0.285119720623229,5.06444938589811e-192,2.31928761649652e-191,0.455662512400794,0.000204146561678053,0.000334435220960387,0.679294650965017,2.95467474317649e-40,1.00909654364418e-39,0.708497687275522,1.30050468957894e-80,5.08838242621663e-80,0.29904138958193,3.30767751141897e-75,2.61371379823891e-74
HCC_MK_p-H_vs_p-L_UP_FC_1,1.05877518970758e-18,1.80429000207362,2.14658294617998,2.55381249108243,1357,623,1.16131679369221,2.07058633059696,1.20374199622092,1.63695192410933,0.617636847781856,1.49876968954828,0.758089667575217,1.50729884865643,1.08256728573393,0.965556055191304,0.00718352020553027,2.61353365997932e-12,0.416790133559903,0.0184448275697325,0.0188221289441494,0.0410833047764526,0.23896790488207,0.574428711216556,0.629078201362136,0.82964203658645,0.340436441701645,0.117960679773409,0.135307838563616,0.625824062822072,2.98911480850579e-37,8.92306124316915e-37,0.374175937177928,2.98911480850579e-37,8.92306124316915e-37,0.700829829721919,1.16752579286833e-35,2.88658217500574e-35,0.576207437511096,3.18875881397314e-10,8.8625503588357e-10,0.569925665422218,1.25867899966705e-16,3.00146530689834e-16,0.396169657216169,3.00047491056973e-53,8.33925095834208e-53,0.405637943574519,1.07749966670763e-28,1.38732385202292e-28,0.520334364239695,0.0139442969854211,0.0164796237100432,0.651121066794638,3.8696824229038e-25,6.55244544718584e-25,0.562136868291517,9.07567843550134e-07,1.12538412600217e-06,0.342186884696213,2.13783438471683e-73,8.53017086179093e-73,0.427401673752039,5.2094141621873e-24,7.28956217833848e-24,0.719863794754429,2.94386044055784e-54,7.10404645236412e-54,0.676356579108962,6.37059753132749e-42,1.64573769559294e-41,0.469715468723703,3.10104989771755e-05,3.48112286568293e-05,0.306548605474387,4.72219754612142e-59,5.43727317453409e-58,0.577293087046139,1.03014061427708e-08,1.4566549738725e-08,0.592682546407847,2.85608606152422e-17,5.09293222475336e-17,0.739749603938793,3.09840193304257e-106,5.20273324590064e-105
MDA_0_vs_proxy_parental_DOWN_FC_1,2.61833031084115e-10,1.46999453488001,1.75379241260292,2.0923804500774,1013,967,1.11548133192045,2.17489540892095,1.27174771696407,1.62742993760045,0.592171955043194,1.40927112838209,0.91103967528299,1.65061480348075,1.10243884870327,0.97292092104615,0.0278103454297227,7.30222186432772e-14,0.286486796590186,0.0206338930646303,0.0104343229041032,0.0871696141783314,0.679178334075058,0.492206248507605,0.551560112096767,0.865883077865141,0.386277746574952,0.0453182272575808,0.0589136954348551,0.578270485565854,2.13331155109933e-15,3.9078388867865e-15,0.421729514434146,2.13331155109933e-15,3.9078388867865e-15,0.713188979409545,5.77538266404124e-40,1.55165280907241e-39,0.497489904965797,0.835893136178952,0.865976693779223,0.555855925079924,3.79358308013646e-11,7.35006721776439e-11,0.427499096510724,7.69758814794524e-27,1.60732021949323e-26,0.291321288469165,2.20727201727625e-133,4.15668515402957e-133,0.395309781816283,1.00454320660971e-36,2.27433096777367e-36,0.727028417898761,1.36068070110062e-54,3.97358204741702e-54,0.758406356086144,1.06769526308842e-92,4.21844304926112e-92,0.441972457184229,2.67549026766283e-11,4.22832383477694e-11,0.391678203485191,2.24329722953445e-51,3.6899950347036e-51,0.731449187258373,6.25537064542255e-60,1.63695738318525e-59,0.476592509542902,0.0717683222080914,0.0794577853018154,0.499857486956072,0.984362141894673,0.984362141894673,0.500675561417749,0.954878921908807,0.95964141029738,0.609868003805296,3.99326025181988e-16,7.24902649316853e-16,0.831665660927534,5.7669517088014e-201,1.29115641035943e-199,0.52785128494588,0.0109859229791441,0.0131374687258014
MDA_0_vs_proxy_parental_FC_1,0.0023459827132746,1.10416982802337,1.32333689515916,1.58600651244423,796,1184,1.00210025490623,2.13336189151998,1.50670266658717,1.76617313579387,0.596068414774277,1.50986169966391,0.900611504496092,1.67226474524469,1.11516315093453,0.998560243077959,0.964765932721664,6.85876685835047e-13,0.0523936144958803,0.00599385006657583,0.011463569705293,0.0374378230075812,0.648959352705347,0.481143585168999,0.505381131217711,0.992909017869616,0.457505189373418,0.00966344551816061,0.0149661304234329,0.591158976793094,2.47209425672427e-20,5.18882284093688e-20,0.408841023206906,2.47209425672427e-20,5.18882284093688e-20,0.765144841605963,7.58619624640536e-61,2.80480466724896e-60,0.487546494061433,0.304058739873632,0.352114000485844,0.532507045489296,0.000119082595721756,0.000170783936213052,0.4363981044795,4.9934562980967e-21,9.49227777421211e-21,0.248374502157874,5.22465121263727e-193,1.17627622273342e-192,0.364072994446198,1.06706860816378e-60,3.13889524883215e-60,0.658741690003589,1.43887163156588e-27,2.6002926794666e-27,0.723138404598949,1.33426773866784e-69,4.2675388784376e-69,0.442193872822696,3.18005147082752e-11,5.00609665134176e-11,0.452902941118242,5.52881017931167e-11,6.89817492960558e-11,0.797649386718797,6.83807771448515e-98,2.72846071181932e-97,0.456887806891274,0.000912034561654268,0.00110044888726548,0.500477281539783,0.947655740239379,0.950013092827039,0.433260901424964,2.26739720924563e-08,4.91269395336554e-08,0.738545735618433,7.02403839842583e-70,5.7769132133992e-69,0.860389618109201,6.68292955680197e-237,2.99246734599021e-235,0.492780065077362,0.509728806504993,0.537750547176734
MDA_0_vs_proxy_parental_UP_FC_1,4.64960780481748e-22,2.02268428089708,2.43852680033898,2.939862148597,964,1016,1.23484533895444,1.98254100543027,1.04506173213971,1.48735943308128,0.607295084470129,1.24788363845653,0.703991529517244,1.45945508277673,1.0644593089606,0.914478150795892,0.000660585414396256,1.09114471533873e-10,0.852690727297783,0.0624893864663902,0.0148289982638601,0.282030985482741,0.140241694505856,0.604957842771631,0.703809205260004,0.585519774872699,0.46418825576302,0.0189936687770743,0.0267156849356226,0.556914264937551,7.98787037632272e-09,1.18349697119782e-08,0.443085735062449,7.98787037632272e-09,1.18349697119782e-08,0.713465674875128,4.59491822607186e-40,1.25118381426146e-39,0.465120617095937,0.00399505336477238,0.00638891470636218,0.465519137955694,4.47157501549818e-05,6.69905104552329e-05,0.495360582569885,0.492488299988382,0.511527796121953,0.300559291004956,5.24391626935642e-122,9.47667379619121e-122,0.365485046718101,1.75810995925421e-59,5.13419067811194e-59,0.435545157864937,9.98102873678905e-06,1.19712933956131e-05,0.532218211060622,0.010890004358682,0.0121569854752045,0.479954199279173,0.0213412103920156,0.0244332607613133,0.593028802144532,2.35892344536887e-38,3.57385770106637e-38,0.763109357554663,6.60242333693149e-77,2.01573985210863e-76,0.459220878172508,0.00170758581700536,0.00204200915208652,0.519807327589653,0.00643640480335406,0.00701046252905861,0.336958874458874,1.83922752237185e-42,1.48241738303171e-41,0.790124068495323,1.86059043728434e-102,3.12424144260663e-101,0.742846531816783,1.12216519078469e-108,6.9574241828651e-108,0.426311745230664,1.71298922942934e-11,2.87639441441676e-11
MDA_1_vs_proxy_parental_DOWN_FC_1,2.06439790301624e-18,1.81483197531876,2.16738445036935,2.58842439387688,1069,911,1.13677721071042,2.07692328310993,1.18137470346694,1.61196227960499,0.606065165248045,1.37113495196602,0.810712964655127,1.63357171261082,1.07394033201703,0.938208065019236,0.0307157559200466,2.41869345530707e-12,0.487478107282268,0.0238801854854756,0.0144853738343171,0.120350138468298,0.364608503955262,0.501267744558414,0.66495478855379,0.698654814787611,0.305989238763629,0.172275908030656,0.188536644247836,0.401360518684756,1.5566194239163e-23,3.56430470362652e-23,0.598639481315244,1.5566194239163e-23,3.56430470362652e-23,0.329277871036299,3.11742248373269e-26,6.57759822483914e-26,0.447769076192413,1.62844497961663e-05,3.26499167554975e-05,0.457463702879575,4.77308749133548e-07,7.75626717342015e-07,0.573534314522687,1.45570597795764e-27,3.07146339851796e-27,0.526634785382965,0.0017072444506824,0.00184455633679627,0.518697113976153,0.0237760138707162,0.0276130651005724,0.364485151192735,1.57394176078047e-20,2.45852143253694e-20,0.344360184546853,9.02879380744826e-35,1.83767873959679e-34,0.492175547735652,0.368923115838253,0.387177124174,0.693065213792912,4.32185187999908e-159,9.95260747222644e-159,0.319108268866294,2.69968877614322e-37,5.41280883972994e-37,0.647861963987191,5.6288939998593e-30,1.18148139684547e-29,0.492632715696692,0.310852418598643,0.317953108363586,0.584381059478716,1.57189676495469e-12,4.22316264184494e-12,0.256447021347132,9.14370134554196e-73,8.77359914822241e-72,0.375106339675434,4.69849108556518e-30,9.71021491016804e-30,0.413158244239325,2.19722135235579e-15,4.27768214975548e-15
MDA_1_vs_proxy_parental_FC_1,2.14564579419276e-07,0.534986330915633,0.635785180494821,0.755575932276627,792,1188,0.998045784431328,2.13522907495736,1.50158999084303,1.7631322898805,0.595633032376586,1.50660093421897,0.901963818613346,1.67343601548799,1.11482093743843,0.997796097573624,0.970651433045746,2.25788690725763e-13,0.0743372891832019,0.00723577514474178,0.011488801004241,0.04908650990314,0.64753032167257,0.480420674855749,0.507728199768904,0.989272836296498,0.306963780350959,0.169943352215928,0.186459585935123,0.39702666113482,1.6773321219131e-25,4.02360026863678e-25,0.60297333886518,1.6773321219131e-25,4.02360026863678e-25,0.311064995200181,9.3621036855191e-32,2.20639051769836e-31,0.451532440490577,6.33505952557703e-05,0.000120425895698469,0.444929607904524,7.08077720599895e-11,1.36533646603712e-10,0.58359340272131,3.94837636339877e-35,9.09254671114117e-35,0.47605118853437,0.00479352856389087,0.00516521928141182,0.459459965748265,9.49462901864768e-07,1.27544516483834e-06,0.676504692115751,1.0923392229056e-33,2.16853550163032e-33,0.367890620609631,1.61719918447161e-25,2.73836668631117e-25,0.545538666083623,1.70165089216091e-07,2.34049593699948e-07,0.723458122828491,2.02444960763558e-212,5.86944742357653e-212,0.305600785127087,8.35824305943017e-43,1.78220738251342e-42,0.424831009814004,7.36982527033847e-09,1.04948395192452e-08,0.463647574203316,5.71488080266248e-07,6.59913170049565e-07,0.517719184027778,0.137754866332106,0.160913655454605,0.254599146691267,7.60712586988855e-74,7.86069673221816e-73,0.430468355832883,2.28238974555063e-10,3.35694550166754e-10,0.486956068037149,0.233630097803344,0.255850351670509
